Ludwigia_repens,16
Ludwigia_sedoides,8
Ludwigia_spathulata,16
Ludwigia_sphaerocarpa,16
Ludwigia_suffruticosa,16
Lythrum_borysthenicum,15
Lythrum_flagellare,10
Lythrum_hyssopifolia,10
Lythrum_junceum,5
Lythrum_maritimum,10
Lythrum_portula,5
Lythrum_salicaria,15
Megacorax_gracielanus,15
Neoholmgrenia_andina,13
Nesaea_aspera,15
Oenothera_acaulis,7
Oenothera_acutissima,7
Oenothera_affinis,7
Oenothera_albicaulis,7
Oenothera_anomala,7
Oenothera_argillicola,7
Oenothera_arida,7
Oenothera_arizonica,?
Oenothera_bahia-blancae,7
Oenothera_berlandieri,7
Oenothera_biennis,7
Oenothera_boquillensis,7
Oenothera_brachycarpa,7
Oenothera_calcicola,7
Oenothera_californica,7
Oenothera_canescens,7
Oenothera_cespitosa,7
Oenothera_cinerea,7
Oenothera_clelandii,7
Oenothera_coloradensis,7
Oenothera_coronopifolia,7
Oenothera_curtiflora,7
Oenothera_deltoides,7
Oenothera_demareei,7
Oenothera_drummondii,7
Oenothera_elata,7
Oenothera_elongata,7
Oenothera_engelmannii,7
Oenothera_filiformi,7
Oenothera_filipes,7
Oenothera_flava,7
Oenothera_fruticosa,14
Oenothera_gaura,7
Oenothera_glaucifolia,7
Oenothera_glazioviana,7
Oenothera_grandiflora,7
Oenothera_grandis,7
Oenothera_hartwegii,7
Oenothera_havardii,7
Oenothera_heterophylla,7
Oenothera_hexandra,7
Oenothera_humifusa,7
Oenothera_indecora,7
Oenothera_kunthiana,7
Oenothera_laciniata,7
Oenothera_latifolia,?
Oenothera_lavandulifollia,7
Oenothera_lindheimeri,7
Oenothera_linifolia,7
Oenothera_longiflora,7
Oenothera_longissima,7
Oenothera_longituba,7
Oenothera_macrocarpa,7
Oenothera_macrosceles,7
Oenothera_magellanica,7
Oenothera_maysillesii,7
Oenothera_mckelveyae,7
Oenothera_mendocinensis,7
Oenothera_multicaulis,14
Oenothera_nana,7
Oenothera_neomexicana,7
Oenothera_nutans,7
Oenothera_nuttallii,7
Oenothera_oakesiana,7
Oenothera_odorata,7
Oenothera_organensis,7
Oenothera_pallida,7
Oenothera_parodiana,7
Oenothera_patriciae,7
Oenothera_perennis,14
Oenothera_picensis,7
Oenothera pilosella,28
Oenothera_primiveris,7
Oenothera_psammophila,7
Oenothera_pubescens,7
Oenothera_ravenii,7
Oenothera_rhombipetala,7
Oenothera_riparia,28
Oenothera_rosea,7
Oenothera_sandiana,7
Oenothera_serrulata,14
Oenothera_simulans,7
Oenothera_sinuosa,14
Oenothera_spachiana,7
Oenothera_speciosa,7
Oenothera_stricta,7
Oenothera_stubbei,7
Oenothera_suffrutescens,7
Oenothera_suffulta,7
Oenothera_tarijensis,7
Oenothera_tetraptera,7
Oenothera_toumeyi,7
Oenothera_triangulata,7
Oenothera_tubifera,7
Oenothera_versicolor,7
Oenothera_villaricae,7
Oenothera_villosa,7
Oenothera_wigginsii,7
Oenothera_xenogaura,14
Oenothera_xylocarpa,7
Pehria_compacta,16
Pemphis_acidula,16
Peplis_portula,5
Physocalymma_scaberrimum,8
Pleurophora_anomala,7
Punica_granatum,8
Rotala_indica,16
Rotala_ramosior,16
Rotala_rotundifolia,16
Sonneratia_alba,11
Sonneratia_apetala,11
Sonneratia_caseolaris,11
Sonneratia_ovata,11
Taraxia_ovata,7
Taraxia_subacaulis,7
Taraxia_tanacetifolia,14
Tetrapteron_graciliflorum,7
Trapa_maximowiczii,24
Trapa_natans,24
Woodfordia_fruticosa,8
Xylonagra_arborea,7
